pageid,title,wikidata,label
11494244,Sacca Lafia,Q7396577,Sacca Lafia
42702168,Aurélien Agbénonci,Q16840908,Aurélien Agbénonci
49884967,Patrice Talon,Q16669148,Patrice Talon
67526897,Mariam Chabi Talata,Q105423567,Mariam Chabi Talata
69053223,Louis Vlavonou,Q65133413,Louis Vlavonou
